client_id,product_name,date
4618,черный хлеб,2023-01-11
2093,взбитые/сметана,2023-02-16
2215,бутылочное пиво,2023-03-21
4779,корнеплоды,2023-01-29
1939,булочки,2023-02-02
4852,черный хлеб,2023-02-11
1173,булочки,2023-04-18
4232,цельное молоко,2023-06-10
1870,цельное молоко,2023-07-15
2683,напитки,2023-04-04
2837,замороженный десерт,2023-06-26
4364,кофе,2023-09-24
1842,корнеплоды,2023-11-03
2036,мороженое,2023-08-27
1235,консервированное пиво,2023-06-14
1935,газеты,2023-07-17
3480,другие овощи,2023-04-18
2881,домашние яйца,2023-03-06
1237,напитки,2023-10-16
1755,цельное молоко,2023-01-19
4830,цельное молоко,2023-12-23
2162,цельное молоко,2023-05-25
1453,средства гигиены,2023-11-21
2139,маргарин,2023-04-13
3987,ветчина,2023-08-31
3027,фруктовый/овощной сок,2023-10-14
1241,цельное молоко,2023-01-11
1018,напитки,2023-04-15
1390,масло,2023-09-04
1646,напитки,2023-11-15
1053,другие овощи,2023-12-10
1566,другие овощи,2023-06-28
4390,маргарин,2023-11-15
4779,специальный шоколад,2023-06-24
4294,булочки,2023-07-22
2939,бутилированная вода,2023-11-02
1465,выпечка,2023-09-26
1934,фрукты с косточками,2023-06-14
2946,сливочный сыр,2023-09-14
3643,мужская косметика,2023-09-26
3722,сироп,2023-08-01
4515,йогурт,2023-04-16
4572,кошачий корм,2023-06-27
4398,творог,2023-08-17
3369,специальный батончик,2023-01-24
1738,йогурт,2023-10-01
1283,свинина,2023-05-22
1116,черный хлеб,2023-09-27
4136,корнеплоды,2023-03-16
1066,цельное молоко,2023-05-15
2234,газеты,2023-04-13
1509,пахта,2023-07-09
4985,цельное молоко,2023-05-31
4989,булочки,2023-08-11
3482,черный хлеб,2023-07-24
3220,консервированное пиво,2023-01-02
1594,специальный батончик,2023-05-28
4739,лук,2023-12-04
2107,фрукты с косточками,2023-12-30
2543,смягчитель,2023-11-18
3652,замороженные картофельные продукты,2023-11-15
2164,цельное молоко,2023-02-05
4420,кофе,2023-10-27
1333,UHT-молоко,2023-07-15
1055,свинина,2023-08-05
2792,выпечка,2023-07-28
2139,другие овощи,2023-02-10
4174,цельное молоко,2023-10-18
1073,черный хлеб,2023-03-21
3115,сахар,2023-07-18
4243,салфетки,2023-01-15
2515,бутилированная вода,2023-12-12
4214,йогурт,2023-07-10
4093,цитрусовые,2023-09-08
1317,колбаса,2023-05-19
4061,цельное молоко,2023-05-03
1087,кофе,2023-12-11
4709,говядина,2023-03-09
3670,виноград,2023-05-08
3713,тропические фрукты,2023-01-22
4897,мясо для гамбургера,2023-09-14
1361,цельное молоко,2023-12-07
4939,маргарин,2023-09-17
4150,корнеплоды,2023-08-17
4368,соленая закуска,2023-02-20
4933,UHT-молоко,2023-11-28
1160,йогурт,2023-02-04
2330,цельное молоко,2023-10-08
3945,фрукты с косточками,2023-01-25
1237,пахта,2023-01-25
4302,специальный батончик,2023-11-26
4020,цельное молоко,2023-12-01
1084,фрукты с косточками,2023-04-18
1047,фрукты с косточками,2023-12-17
1574,белый хлеб,2023-03-04
4074,травы,2023-11-14
1955,сода,2023-06-22
1622,цельное молоко,2023-06-24
1267,масло,2023-05-15
3253,цельное молоко,2023-06-26
2332,булочки,2023-01-16
3181,выпечка,2023-04-25
4374,газеты,2023-08-18
4194,замороженные овощи,2023-12-25
4098,тропические фрукты,2023-09-12
3808,взбитые/сметана,2023-03-28
3014,тропические фрукты,2023-12-20
1094,цельное молоко,2023-03-11
4349,булочки,2023-01-29
1557,домашние яйца,2023-12-10
4213,другие овощи,2023-04-28
2559,другие овощи,2023-07-07
1312,мясо для гамбургера,2023-12-13
3426,твердый сыр,2023-10-21
1648,виноград,2023-10-31
2617,ветчина,2023-11-16
4297,маргарин,2023-08-04
2406,масло,2023-09-25
3030,булочки,2023-11-19
2662,колбаса,2023-08-03
3835,сода,2023-04-25
4633,лук,2023-02-13
3970,ягоды,2023-11-02
1723,цитрусовые,2023-09-02
2893,твердый сыр,2023-11-02
4223,цельное молоко,2023-06-15
2221,говядина,2023-06-21
1257,замороженный десерт,2023-05-19
3825,сливочный сыр,2023-01-27
2613,домашние яйца,2023-05-24
3498,фрукты с косточками,2023-07-01
4258,колбаса,2023-06-24
3081,тропические фрукты,2023-04-14
3965,колбаса,2023-10-16
4850,красное/розовое вино,2023-03-26
3437,сода,2023-04-25
1573,тропические фрукты,2023-04-20
1169,сода,2023-05-02
4987,булочки,2023-07-27
3011,взбитые/сметана,2023-08-16
2522,паста,2023-05-26
4801,напитки,2023-10-03
1509,цитрусовые,2023-05-28
1889,цельное молоко,2023-11-01
2450,мясо,2023-11-29
1807,готовая продукция,2023-08-20
4720,булочки,2023-08-14
1310,твердый сыр,2023-04-13
1339,другие овощи,2023-01-03
1256,ягоды,2023-11-07
4601,другие овощи,2023-02-10
1800,цельное молоко,2023-08-30
4679,говядина,2023-01-23
1650,сливочный сыр,2023-06-27
2360,тропические фрукты,2023-07-26
2874,масло,2024-09-08
3556,корнеплоды,2024-09-29
3255,корнеплоды,2024-05-23
2521,твердый сыр,2024-12-13
3220,готовая продукция,2024-10-13
1381,сода,2024-03-05
4050,масло,2024-07-05
1872,цельное молоко,2024-01-29
4127,масло,2024-04-10
2833,говядина,2024-08-13
2357,сумки для покупок,2024-09-22
2654,корнеплоды,2024-03-02
4852,плавленый сыр,2024-04-27
2222,другие овощи,2024-07-20
2340,ягоды,2024-07-11
1987,свинина,2024-10-14
3570,другие овощи,2024-09-01
1320,фрукты с косточками,2024-01-19
2209,тропические фрукты,2024-07-19
2500,домашние яйца,2024-03-29
3315,цельное молоко,2024-09-11
2548,масло,2024-11-15
4473,свинина,2024-09-06
2271,цельное молоко,2024-06-15
4336,булочки,2024-10-09
2763,йогурт,2024-02-01
2780,другие овощи,2024-10-10
2632,булочки,2024-01-16
2568,сахар,2024-08-19
1729,булочки,2024-07-22
3878,свинина,2024-07-27
1225,нарезанный сыр,2024-03-25
1924,булочки,2024-11-16
4335,другие овощи,2024-06-09
3182,плавленый сыр,2024-03-11
4303,цельное молоко,2024-08-22
3042,консервированное пиво,2024-10-01
4493,другие овощи,2024-10-28
4194,сливочный сыр,2024-02-07
3031,фруктовый/овощной сок,2024-12-17
3891,курица,2024-07-02
1062,цельное молоко,2024-04-15
2469,булочки,2024-03-22
3719,масло,2024-09-02
3322,фруктовый/овощной сок,2024-02-11
1336,мука,2024-03-09
1067,тропические фрукты,2024-07-19
1998,цитрусовые,2024-05-14
1076,цельное молоко,2024-10-13
1992,сезонные продукты,2024-08-01
1261,твердый сыр,2024-05-20
4409,черный хлеб,2024-01-15
3031,бутылочное пиво,2024-08-29
2129,фрукты с косточками,2024-03-17
1684,цельное молоко,2024-01-03
4240,булочки,2024-09-17
2750,цельное молоко,2024-09-13
1379,домашние яйца,2024-07-12
4243,корнеплоды,2024-08-21
2469,свинина,2024-01-12
2346,цельное молоко,2024-09-16
2366,йогурт,2024-08-17
2374,ветчина,2024-06-22
1721,булочки,2024-10-14
2877,тропические фрукты,2024-04-09
3848,масло,2024-10-10
4344,замороженные блюда,2024-02-29
3475,черный хлеб,2024-06-09
3650,творог,2024-07-16
2318,цитрусовые,2024-01-16
1776,виноград,2024-03-01
3120,ягоды,2024-07-06
1194,кофе,2024-05-12
2089,виноград,2024-04-16
2095,замороженные блюда,2024-04-05
1736,маринованные овощи,2024-08-28
3718,корнеплоды,2024-07-11
4950,растворимый кофе,2024-04-21
2481,ягоды,2024-11-23
1296,корнеплоды,2024-11-05
2824,тропические фрукты,2024-12-06
4852,лампочки,2024-06-28
1648,булочки,2024-02-27
3307,йогурт,2024-10-05
4259,сода,2024-06-23
2587,выпечка,2024-06-01
4303,специальный шоколад,2024-04-07
1325,прочие хлебобулочные изделия,2024-05-25
3351,свинина,2024-10-13
1623,ветчина,2024-01-18
3119,специальный батончик,2024-02-20
1211,тропические фрукты,2024-05-23
4146,упакованные фрукты/овощи,2024-02-09
1753,другие овощи,2024-02-26
4664,корнеплоды,2024-05-25
3827,замороженные блюда,2024-11-02
1098,замороженные овощи,2024-09-26
4338,тропические фрукты,2024-08-26
3712,цельное молоко,2024-12-19
1505,консервированное пиво,2024-10-26
4478,цельное молоко,2024-08-01
4150,черный хлеб,2024-08-22
1118,лак для волос,2024-12-24
2537,другие овощи,2024-05-06
1996,рулетные изделия,2024-05-09
4267,цельное молоко,2024-09-12
4424,кетчуп,2024-10-15
1948,средства для домашних животных,2024-05-05
3495,цельное молоко,2024-02-01
2327,бутылочное пиво,2024-03-17
3356,цельное молоко,2024-01-12
3926,йогурт,2024-03-22
4105,творог,2024-12-02
1884,замороженные картофельные продукты,2024-08-04
4799,нарезанный сыр,2024-02-09
4915,булочки,2024-09-17
2643,кофе,2024-11-30
3927,другие овощи,2024-09-02
2410,твердый сыр,2024-11-17
1855,консервированное пиво,2024-04-27
1245,сгущенное молоко,2024-03-01
3138,черный хлеб,2024-04-18
1178,мороженое,2024-04-18
1870,мороженое,2024-09-04
4660,посуда,2024-07-09
3241,корнеплоды,2024-08-08
4661,цветок (семена),2024-04-17
2407,цитрусовые,2024-03-09
2440,бутылочное пиво,2024-06-18
4634,свинина,2024-05-14
4112,творог,2024-02-14
2428,паста,2024-08-20
3604,корнеплоды,2024-03-13
3671,цельное молоко,2024-08-02
2880,бутылочное пиво,2024-06-18
3946,ягоды,2024-06-18
4495,нарезанный сыр,2024-06-19
3355,салфетки,2024-12-01
3959,фрукты с косточками,2024-05-26
1583,фрукты с косточками,2024-11-22
3998,твердый сыр,2024-03-27
4509,говядина,2024-11-28
1008,ликер (закуска),2024-10-02
4894,ликер,2024-12-22
4252,замороженные картофельные продукты,2024-04-09
3428,торт,2024-03-15
1988,виноград,2024-09-07
4662,другие овощи,2024-10-18
3165,специальный шоколад,2024-11-26
1920,сезонные продукты,2024-02-16
4157,корнеплоды,2024-01-04
1945,цельное молоко,2024-04-29
4104,взбитые/сметана,2024-07-26
2865,свинина,2024-05-13
4788,пахта,2024-04-27
1903,курица,2024-01-25
3578,цельное молоко,2024-05-15
2238,масло,2024-12-05
3671,черный хлеб,2024-10-10
3088,цельное молоко,2024-12-02
1832,тропические фрукты,2024-04-16
4785,тропические фрукты,2024-09-12
1322,булочки,2024-10-18
4439,мороженое,2024-03-17
1698,цитрусовые,2024-06-25
3558,мягкий сыр,2024-04-24
3026,тропические фрукты,2024-01-01
1127,масло,2024-10-14
4153,твердый сыр,2024-02-05
4258,цельное молоко,2024-04-21
2582,плавленый сыр,2024-11-13
1466,другие овощи,2024-11-30
4185,творог,2024-01-16
1889,прочие хлебобулочные изделия,2024-02-09
3396,майонез,2024-05-13
3412,другие овощи,2024-01-26
3321,кофе,2024-07-12
3484,цельное молоко,2024-11-20
1937,консервированное пиво,2024-10-16
2101,замороженные овощи,2024-12-19
4006,масло,2024-12-17
3732,корнеплоды,2024-07-17
1276,цельное молоко,2024-04-27
4916,мясо для гамбургера,2024-02-29
2040,масло,2024-04-05
2255,кухонная утварь,2024-04-30
1239,йогурт,2024-07-24
4992,другие овощи,2024-06-19
3225,другие овощи,2024-06-11
2421,цитрусовые,2024-11-20
3303,цитрусовые,2024-01-25
3455,корнеплоды,2024-09-12
1484,сода,2024-10-06
3591,цитрусовые,2024-05-10
4613,черный хлеб,2024-05-16
1676,цельное молоко,2024-10-10
1259,виноград,2024-11-20
3930,корнеплоды,2024-07-11
3995,сода,2024-06-25
1038,взбитые/сметана,2024-12-13
4794,булочки,2024-09-05
3960,цельное молоко,2024-09-20
3077,цельное молоко,2024-01-05
1161,йогурт,2024-03-13
1800,бутилированная вода,2024-04-15
1717,булочки,2024-11-08
1888,говядина,2024-06-05
2138,белое вино,2024-03-03
1866,специальный шоколад,2024-02-13
4745,булочки,2024-09-28
1269,ликер,2024-09-11
4721,консервированное пиво,2024-06-14
2885,цельное молоко,2024-03-21
1435,йогурт,2024-04-23
1887,сгущенное молоко,2024-02-03
4776,бутылочное пиво,2024-03-25
4313,ягоды,2024-05-15
3545,взбитые/сметана,2024-08-27
2307,виноград,2024-03-11
1215,другие овощи,2024-01-18
1428,фрукты с косточками,2024-01-18
4297,цитрусовые,2024-10-26
1812,мягкий сыр,2024-10-13
2217,тропические фрукты,2024-12-01
2378,свинина,2024-04-14
2397,фрукты с косточками,2024-06-22
3419,корнеплоды,2024-08-19
4131,UHT-молоко,2024-03-28
2220,сода,2024-08-03
3870,корнеплоды,2024-03-20
1483,консервированное пиво,2024-06-13
3449,сода,2024-11-28
1959,выпечка,2024-12-12
4825,черный хлеб,2024-01-17
3289,творог,2024-05-01
1256,травы,2024-08-28
3369,говядина,2024-03-22
2191,цельное молоко,2024-10-24
4645,мясо для гамбургера,2024-12-05
3818,сахар,2024-08-07
3857,цельное молоко,2024-11-03
3651,пахта,2024-07-30
3689,цельное молоко,2024-07-28
2361,другие овощи,2024-10-02
2513,моющее средство,2024-12-14
2110,тропические фрукты,2024-07-28
4895,цельное молоко,2024-07-20
2756,булочки,2024-07-30
1960,булочки,2024-01-09
3924,корнеплоды,2024-10-28
3020,фруктовый/овощной сок,2024-08-26
4531,черный хлеб,2024-08-09
4901,цельное молоко,2024-02-14
3787,фрукты с косточками,2024-09-23
3688,тропические фрукты,2024-09-23
4717,йогурт,2024-04-09
2210,цельное молоко,2024-09-24
4152,белый хлеб,2024-05-28
4507,выпечка,2024-06-17
1118,булочки,2024-05-12
4953,цельное молоко,2024-05-06
4417,тропические фрукты,2024-01-21
2358,курица,2024-12-14
3122,колбаса,2024-02-05
3920,маргарин,2024-05-09
4592,свинина,2024-12-07
1326,говядина,2024-11-08
3729,специальный батончик,2024-11-28
2627,другие овощи,2024-10-30
3393,выпечка,2024-11-06
4302,растворимый кофе,2024-08-02
1734,взбитые/сметана,2024-02-15
3635,виноград,2024-02-26
3232,другие овощи,2024-12-17
2805,упакованные фрукты/овощи,2024-04-17
2214,красное/розовое вино,2024-01-19
4725,цельное молоко,2024-12-01
4975,цельное молоко,2024-11-01
3393,лук,2024-02-23
4456,кофе,2024-08-07
4744,цельное молоко,2024-08-28
1264,другие овощи,2024-07-29
3104,йогурт,2024-05-17
4966,упакованные фрукты/овощи,2024-01-25
4183,цельное молоко,2024-01-15
3786,выпечка,2024-02-10
3299,бутилированная вода,2024-02-28
1656,десерт,2024-07-06
4753,сахар,2024-03-04
2857,тропические фрукты,2024-04-17
3692,плавленый сыр,2024-10-17
2613,полуфабрикаты хлеба,2024-08-22
3509,фрукты с косточками,2024-07-07
3048,булочки,2024-10-05
1160,говядина,2024-08-20
2629,цельное молоко,2024-04-25
1444,сироп,2024-06-05
2578,корнеплоды,2024-11-30
4184,сода,2024-06-27
3201,ягоды,2024-11-26
3311,корнеплоды,2024-05-01
4294,замороженные овощи,2024-01-08
2283,замороженные блюда,2024-01-18
3325,корнеплоды,2024-11-06
3621,домашние яйца,2024-11-01
1968,цельное молоко,2024-10-02
3717,йогурт,2024-03-31
4704,мясо для гамбургера,2024-08-17
3904,виноград,2024-05-10
2336,игристое вино,2024-10-06
3546,другие овощи,2024-11-21
3797,тропические фрукты,2024-08-22
4607,маргарин,2024-12-14
4522,сода,2024-05-17
4695,бренди,2024-10-12
4919,твердый сыр,2024-03-29
3289,йогурт,2024-03-14
1200,десерт,2024-09-25
3789,бренди,2024-09-05
1289,соленая закуска,2024-11-07
2415,кофе,2024-04-28
1943,цельное молоко,2024-09-29
3685,сода,2024-08-25
3447,мороженое,2024-11-26
2164,бутилированная вода,2024-10-07
4107,замороженная рыба,2024-02-05
2744,мягкий сыр,2024-05-18
1051,сода,2024-08-11
2087,цельное молоко,2024-04-08
1020,специи,2024-10-12
2443,корнеплоды,2024-01-12
4911,UHT-молоко,2024-01-07
3835,цельное молоко,2024-09-15
2363,замороженные блюда,2024-05-21
2344,сливочный сыр,2024-04-18
3911,десерт,2024-02-15
1450,бутылочное пиво,2024-07-07
3495,нарезанный сыр,2024-11-17
1625,булочки,2024-11-26
3265,шоколад,2024-12-08
3247,консервированное пиво,2024-10-31
1777,пахта,2024-07-07
1862,масло,2024-09-04
2942,черный хлеб,2024-02-01
2932,бутылочное пиво,2024-01-22
4049,специальный шоколад,2024-07-31
1954,консервированная рыба,2024-08-05
2321,домашние яйца,2024-06-15
2930,сода,2024-03-22
3214,консервированное пиво,2024-03-26
4877,черный хлеб,2024-06-19
1277,йогурт,2024-06-06
2239,попкорн,2024-12-12
4929,бутылочное пиво,2024-03-25
1390,другие овощи,2024-03-01
1870,сода,2024-09-08
3405,другие овощи,2024-04-02
2338,соленая закуска,2024-12-07
2051,прочие хлебобулочные изделия,2024-09-10
3504,замороженные блюда,2024-07-05
3405,булочки,2024-04-12
2512,выпечка,2024-09-01
4038,бутилированная вода,2024-11-05
1759,другие овощи,2024-09-25
2813,цельное молоко,2024-09-30
3055,другие овощи,2024-08-17
1733,соленая закуска,2024-03-17
1913,творог,2024-08-17
4864,тропические фрукты,2024-03-26
4812,творог,2024-05-26
3042,UHT-молоко,2024-10-04
4988,специальный батончик,2024-10-03
4486,свинина,2024-07-20
4069,выпечка,2024-05-02
4600,цельное молоко,2024-07-13
3588,кетчуп,2024-05-04
4175,замороженные блюда,2024-01-29
2599,орехи/чернослив,2024-07-29
4671,корнеплоды,2024-07-14
2270,сезонные продукты,2024-06-08
2494,мягкий сыр,2024-05-04
1406,бутылочное пиво,2024-12-27
3910,булочки,2024-12-17
3358,булочки,2024-02-21
1943,какао-напитки,2024-01-14
1995,корнеплоды,2024-06-11
4666,маргарин,2024-02-24
1994,цельное молоко,2024-03-10
4892,свинина,2024-01-09
3531,средство для мытья посуды,2024-08-28
1148,цельное молоко,2024-04-14
1787,шоколад,2024-10-30
4215,булочки,2024-05-30
2158,цельное молоко,2024-07-31
2510,цельное молоко,2024-09-28
3180,булочки,2024-10-18
3207,замороженные картофельные продукты,2024-08-07
1226,специальный батончик,2024-11-11
1682,взбитые/сметана,2024-06-24
1509,UHT-молоко,2024-11-03
2364,булочки,2024-06-20
4679,фрукты с косточками,2024-11-09
4324,выпечка,2024-01-05
3497,черный хлеб,2024-06-13
1008,йогурт,2024-07-20
4572,выпечка,2024-10-28
4030,тропические фрукты,2024-07-03
2422,тропические фрукты,2024-08-11
2694,ветчина,2024-11-23
3481,корнеплоды,2024-08-02
3821,выпечка,2024-01-03
3752,колбаса,2024-08-19
3262,бутылочное пиво,2024-12-07
1370,белый хлеб,2024-06-27
1090,специальный шоколад,2024-08-30
3862,корм для собак,2024-11-17
4495,игристое вино,2024-04-07
2492,другие овощи,2024-10-31
4688,сгущенное молоко,2024-07-31
3633,кофе,2024-07-13
3709,вафли,2024-08-07
1220,салфетки,2024-02-09
4236,консервированное пиво,2024-11-24
3308,цельное молоко,2024-08-18
1183,десерт,2024-06-11
1999,мороженое,2024-08-23
4828,консервированное пиво,2024-10-10
3608,просекко,2024-10-11
3983,ягоды,2024-09-08
3460,корнеплоды,2024-07-23
1703,тропические фрукты,2024-02-21
3002,замороженные блюда,2024-08-12
4836,ветчина,2024-08-16
1561,цельное молоко,2024-06-04
4731,йогурт,2024-04-03
3812,мясо,2024-11-12
2097,йогурт,2024-09-30
4986,замороженные овощи,2024-01-28
4742,цитрусовые,2024-11-14
2502,соль,2024-04-14
1135,сумки для покупок,2024-07-09
2403,шоколад,2024-02-14
4234,домашние яйца,2024-07-16
4068,фрукты с косточками,2024-12-10
2311,масло,2024-06-29
1353,пахта,2024-01-21
3251,масло,2024-07-04
1748,рулетные изделия,2024-03-07
1638,твердый сыр,2024-03-11
2170,цитрусовые,2024-02-10
3903,средства гигиены,2024-02-06
1245,сода,2024-06-26
3237,пахта,2024-06-27
1808,булочки,2024-07-20
2552,тропические фрукты,2024-01-05
2300,другие овощи,2024-09-18
1187,лук,2024-12-11
3037,другие овощи,2024-02-01
4941,цитрусовые,2024-02-14
4501,бутилированная вода,2024-05-07
3803,цитрусовые,2024-12-22
2762,специальный батончик,2024-03-19
4119,цитрусовые,2024-02-12
1340,булочки,2024-02-24
2193,специальный шоколад,2024-04-13
1997,консервированное пиво,2024-07-20
4546,вафли,2024-09-02
4736,сода,2024-07-20
1959,мягкий сыр,2024-03-29
1974,замороженные блюда,2024-05-02
2421,йогурт,2024-09-01
1513,салфетки,2024-08-02
1905,сезонные продукты,2024-07-06
2810,творог,2024-09-07
2867,курица,2024-11-11
3962,кофе,2024-09-17
1088,другие овощи,2024-11-29
4976,тропические фрукты,2024-07-16
4056,ликер,2024-06-11
3611,домашние яйца,2024-02-13
1420,сироп,2024-01-14
4286,плавленый сыр,2024-03-07
4918,фруктовый/овощной сок,2024-01-27
4783,бутылочное пиво,2024-10-21
3709,другие овощи,2024-10-25
4289,другие овощи,2024-10-07
1559,салфетки,2024-10-02
2900,посуда,2024-04-10
1905,колбаса,2024-02-21
3527,замороженные овощи,2024-09-28
1495,специальный батончик,2024-01-09
3558,красное/розовое вино,2024-04-02
3128,специальный батончик,2024-04-19
1863,сливочный сыр,2024-08-03
3841,цельное молоко,2024-07-18
3903,булочки,2024-10-05
2658,йогурт,2024-10-15
4272,виноград,2024-06-05
1120,рис,2024-09-25
2676,взбитые/сметана,2024-08-14
1697,замороженные овощи,2024-05-20
2507,сода,2024-08-24
4620,другие овощи,2024-03-10
3365,цельное молоко,2024-02-01
2978,сгущенное молоко,2024-06-04
2910,замороженные блюда,2024-07-27
1061,корнеплоды,2024-09-04
3276,колбаса,2024-04-02
1326,ветчина,2024-06-18
3023,бутылочное пиво,2024-07-27
2185,консервированное пиво,2024-10-10
3552,тропические фрукты,2024-06-15
1967,черный хлеб,2024-01-20
4708,масло,2024-03-19
2874,лук,2024-02-15
4177,виноград,2024-04-12
1663,масло,2024-02-07
2632,корнеплоды,2024-03-01
1377,травы,2024-03-13
4162,йогурт,2024-12-21
2270,напитки,2024-06-30
4829,фрукты с косточками,2024-11-02
3811,сода,2024-04-13
4766,бутылочное пиво,2024-09-28
2436,другие овощи,2024-04-11
3860,бутылочное пиво,2024-05-04
4875,черный хлеб,2024-05-11
1587,йогурт,2024-06-30
4038,соленая закуска,2024-07-07
4750,масло,2024-09-20
1199,мука,2024-12-09
1603,взбитые/сметана,2024-09-29
3111,булочки,2024-01-31
3894,сливочный сыр,2024-12-12
1456,замороженные овощи,2024-09-17
2022,сахар,2024-03-03
2505,плавленый сыр,2024-11-29
4851,фрукты с косточками,2024-12-19
4293,бутилированная вода,2024-08-03
2775,цельное молоко,2024-11-05
3693,говядина,2024-02-18
1202,корнеплоды,2024-07-21
3699,говядина,2024-08-22
4152,цельное молоко,2024-04-14
4155,травы,2024-01-26
4010,йогурт,2024-12-28
4389,сумки для покупок,2024-10-19
3746,газеты,2024-08-16
2560,другие овощи,2024-05-16
1503,мясо,2024-07-24
2555,йогурт,2024-12-22
3645,цитрусовые,2024-12-11
3886,цитрусовые,2024-09-10
2932,моющее средство,2024-03-19
1711,мясо для гамбургера,2024-06-17
4291,сода,2024-12-07
1143,цельное молоко,2024-04-24
4564,цельное молоко,2024-07-07
3337,цитрусовые,2024-05-13
4931,масло,2024-05-03
2623,булочки,2024-10-09
4581,сода,2024-04-02
2635,тропические фрукты,2024-06-10
1095,свинина,2024-10-29
2990,булочки,2024-05-22
2426,сливочный сыр,2024-06-04
4555,йогурт,2024-11-06
3635,йогурт,2024-09-03
3058,масло,2024-05-17
4391,сода,2024-03-25
1306,булочки,2024-06-22
1024,тропические фрукты,2024-08-09
1295,плавленый сыр,2024-07-22
1661,нарезанный сыр,2024-05-31
4591,булочки,2024-05-14
3169,UHT-молоко,2024-06-13
3915,другие овощи,2024-05-20
1127,сумки для покупок,2024-01-14
4828,десерт,2024-08-07
3683,корнеплоды,2024-06-09
1971,бутилированная вода,2024-09-17
3014,бутилированная вода,2024-11-10
3779,тропические фрукты,2024-09-14
2489,булочки,2024-05-03
3564,лук,2024-06-26
4092,тропические фрукты,2024-09-29
3221,мясо для гамбургера,2024-01-13
1279,колбаса,2024-09-05
2581,цитрусовые,2024-08-21
2295,выпечка,2024-02-25
4760,цельное молоко,2024-02-22
3649,бутылочное пиво,2024-01-16
1075,бутилированная вода,2024-11-18
3987,корнеплоды,2024-08-18
4106,другие овощи,2024-08-24
4338,другие овощи,2024-06-23
4166,булочки,2024-11-05
1211,специальный батончик,2024-03-09
3954,замороженная рыба,2024-01-21
3928,ветчина,2024-07-17
3827,маргарин,2024-09-29
4699,булочки,2024-02-08
4747,тропические фрукты,2024-06-07
3028,говядина,2024-06-08
2851,творог,2024-03-15
4417,замороженный десерт,2024-02-25
3822,салфетки,2024-03-06
2288,сумки для покупок,2024-05-30
2184,маргарин,2024-06-29
4554,корнеплоды,2024-08-26
3361,выпечка,2024-03-04
2999,консервированное пиво,2024-04-16
2614,булочки,2024-06-24
4064,мясо для гамбургера,2024-06-04
3567,йогурт,2024-10-03
2587,тропические фрукты,2024-05-06
3783,сливочный сыр,2024-06-16
1923,цельное молоко,2024-02-14
4835,замороженные овощи,2024-02-19
1514,паста,2024-08-23
3154,фрукты с косточками,2024-06-21
1313,взбитые/сметана,2024-12-24
2794,цельное молоко,2024-07-17
2359,шоколад,2024-04-08
2238,напитки,2024-03-08
3795,йогурт,2024-01-17
3724,колбаса,2024-11-25
1152,булочки,2024-03-04
4559,твердый сыр,2024-03-15
3922,шоколад,2024-02-27
1709,корнеплоды,2024-04-21
2219,напитки,2024-04-16
2206,булочки,2024-10-16
1752,сливочный сыр,2024-04-05
3942,булочки,2024-11-09
3296,булочка твейбак,2024-08-16
2257,цельное молоко,2024-02-05
4313,сумки для покупок,2024-07-27
2001,хлопья,2024-08-20
2449,шоколад,2024-07-07
4914,говядина,2024-04-11
2764,творог,2024-07-23
4187,свинина,2024-05-08
1392,сливочный сыр,2024-04-19
3427,другие овощи,2024-04-27
1411,специальный шоколад,2024-02-20
3390,ягоды,2024-11-13
4787,замороженные овощи,2024-07-31
3310,йогурт,2024-01-17
1782,булочки,2024-10-09
3375,корм для собак,2024-04-25
2760,рыба,2024-01-07
4249,ягоды,2024-09-12
2904,тропические фрукты,2024-06-05
4090,сливочный сыр,2024-02-26
3060,цельное молоко,2024-07-04
3768,тропические фрукты,2024-10-06
1232,бутылочное пиво,2024-01-21
1360,тропические фрукты,2024-10-22
1107,напитки,2024-09-30
2865,сода,2024-11-03
2958,мясо для гамбургера,2024-06-13
2448,булочки,2024-07-11
1222,лук,2024-09-23
2943,какао-напитки,2024-06-19
2270,средства гигиены,2024-08-10
3812,колбаса,2024-07-20
1482,консервированная рыба,2024-11-21
4720,другие овощи,2024-02-22
1344,бутилированная вода,2024-09-03
2397,сумки для покупок,2024-10-03
4182,другие овощи,2024-05-11
4487,чай,2024-07-09
3467,колбаса,2024-12-23
2443,сода,2024-11-14
2749,лук,2024-01-27
4389,цельное молоко,2024-04-12
1674,напитки,2024-12-03
4262,булочки,2024-10-15
2082,другие овощи,2024-04-06
4494,булочки,2024-01-06
2460,виноград,2024-09-27
4509,пахта,2024-11-28
2267,масло,2024-07-02
4891,творог,2024-09-04
3962,соусы,2024-09-19
4964,йогурт,2024-07-17
2914,бутилированная вода,2024-11-29
2808,консервированное пиво,2024-05-04
1085,цитрусовые,2024-08-14
3808,замороженные блюда,2024-08-17
4149,другие овощи,2024-01-07
2331,ликер,2024-06-04
4475,напитки,2024-04-02
2761,булочки,2024-04-24
2620,цельное молоко,2024-12-13
3206,тропические фрукты,2024-10-12
1226,выпечка,2024-04-12
1395,другие овощи,2024-03-06
2465,фрукты с косточками,2024-06-06
3572,специальный шоколад,2024-07-08
4387,виноград,2024-05-07
1555,ликер (закуска),2024-03-26
1181,корнеплоды,2024-11-15
2814,корнеплоды,2024-05-10
2794,бренди,2024-09-15
2912,сода,2024-01-28
4667,другие овощи,2024-01-12
2235,ветчина,2024-10-24
